,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
28142,1535,113296906.736,176163833.238,6.5,126,original,Red Wagon Productions
28143,9705,125611787.903,181127780.808,6.0,99,original,Warner Bros.
28146,18269,0.0,0.0,5.8,69,original,Walt Disney Television Animation
28147,9989,36944643.5008,21961127.585,5.6,108,original,Metro-Goldwyn-Mayer (MGM)
28149,9081,0.0,3912289.96816,7.2,99,original,Detour Filmproduction
28153,8922,12314881.1669,72926003.4504,6.0,90,original,Cinerenta-Cinebeta
28158,2043,73889287.0016,129526148.002,5.8,104,original,MFP Munich Film Partners
28160,2018,43102084.0843,116657057.775,5.4,103,original,Tapestry Films
28164,6073,70194822.6515,182069401.252,5.7,123,original,Pistolero Productions LLC
28165,10866,28324226.684,45125219.5589,6.2,97,original,New Regency Pictures
28167,467,0.0,0.0,6.2,102,original,Impact Pictures
28171,167,59111429.6013,61962496.9998,7.0,120,original,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
28173,17203,0.0,785404.944696,5.4,91,original,IMF Internationale Medien und Film GmbH & Co. Produktions KG
28174,12103,61574405.8347,123173554.729,6.1,113,original,Regency Enterprises
28175,9378,0.0,0.0,5.2,91,original,13 Ghosts Productions Canada Inc.
28183,1548,0.0,0.0,6.9,111,original,Mr. Mudd Production
28185,2749,73889287.0016,69406645.6271,5.7,120,original,New Redemption Pictures
28186,11065,0.0,19725241.4548,5.8,95,original,Rhulen Entertainment
28187,20857,39407619.7342,49533812.7845,6.4,106,original,Nides/McCormick Productions
28203,11086,88667144.402,45956129.221,6.5,152,original,Darkwoods Productions
28205,23949,123148.811669,604014.134035,6.6,86,original,InDigEnt (Independent Digital Entertainment)
28206,28635,0.0,0.0,4.1,89,original,Blue Rider Pictures
28218,10491,0.0,19340529.4931,5.9,119,original,Broadway Video
28219,9799,46796548.4344,255267690.419,6.4,106,original,Mediastream Film GmbH & Co. Productions KG
28220,441,7388928.70016,868578.420609,5.7,96,original,StudioCanal
28227,5955,43102084.0843,36205750.6308,6.1,123,original,Clyde Is Hungry Films
28229,3172,92361608.752,83287884.8539,6.1,123,original,Metro-Goldwyn-Mayer (MGM)
28235,10477,115759882.969,67417494.2985,4.8,116,original,Mel's Cite du Cinema
28240,9740,107139466.152,433104848.775,6.3,131,original,Dino De Laurentiis Company
28244,4965,49259524.6678,0.0,5.9,102,original,PK Pictures
28246,9523,0.0,0.0,6.2,121,original,The New South Wales Film and Television Office
28249,12660,0.0,913017.900788,5.4,121,original,Pod Films
28253,11088,43102084.0843,0.0,6.5,107,original,Linson Entertainment
28256,39180,0.0,0.0,4.8,94,original,Warner Bros.
28259,18976,0.0,0.0,6.2,177,original,Michael R. Joyce Productions
28261,1783,0.0,0.0,6.3,108,original,Pray For Rain Pictures
28264,11469,0.0,0.0,5.4,95,original,New Regency Pictures
28270,19366,27092738.5673,0.0,5.2,98,original,Riverdale Productions
28272,28308,0.0,0.0,4.5,109,original,Diamant Cohen Productions
28274,2141,0.0,0.0,6.7,90,original,Splendid Television
28275,13166,0.0,0.0,4.3,87,original,MBST/Lloyd Productions
28277,15647,1231488.11669,12331412.6634,5.9,97,original,Michael Alden Productions
28279,11370,49259524.6678,33316451.6837,5.1,104,original,"Carousel Picture Company, The"
28281,12484,6157440.58347,0.0,4.6,90,original,Columbia TriStar Home Entertainment
28292,21997,0.0,0.0,6.1,95,original,Showtime Networks
28301,155,187365527.255,1014733032.48,8.1,152,original,Syncopy
28304,8681,25319665.8452,229730967.41,7.2,93,original,TPS Star
28306,8966,37473105.4509,397636870.011,5.8,122,original,Goldcrest Pictures
28310,11631,52664904.9581,617639458.694,6.2,108,original,Relativity Media
28312,1724,151917995.071,165805400.34,6.1,114,original,MVL Incredible Productions
28313,13223,33421958.9157,273410085.005,7.6,116,original,Warner Bros.
28315,11253,86086863.8738,162438886.429,6.4,120,original,Mid Atlantic Films
28318,8909,75958997.5357,261572412.016,6.3,110,original,Kickstart Productions
28321,2253,75958997.5357,202836855.873,6.6,121,original,Bad Hat Harry Productions
28322,7840,106342596.55,269401244.593,5.2,109,original,Moonlighting Films
28323,8960,151917995.071,632008606.053,6.0,92,original,Relativity Media
28324,12162,15191799.5071,42537038.62,7.2,131,original,Voltage Pictures
28325,9029,35447532.1833,172173727.748,5.8,99,original,21 Laps Entertainment
28326,2454,227876992.607,425017341.946,6.1,150,rearrange,Ozumi Films
28327,7446,93176370.3104,190477465.092,6.4,107,original,Internationale Filmproduktion Stella-del-Sud Second
28328,13027,81022930.7047,180343441.011,6.2,118,original,KMP Film Invest
28330,7555,50639331.6905,114692303.267,6.2,92,original,Millennium Films
28331,10483,45575398.5214,74705690.2809,5.9,105,original,Relativity Media
28333,10200,81022930.7047,236074344.818,5.1,103,original,Hammerhead Productions
28334,11127,9115079.70428,0.0,4.3,105,original,Sony Pictures Home Entertainment
28335,11321,55703264.8595,170317989.683,7.4,123,original,Overbrook Entertainment
28339,6972,131662262.395,50187630.8774,6.3,165,original,Dune Entertainment III
28343,4944,37473105.4509,165813497.57,6.3,96,original,Focus Features
28347,8848,20255732.6762,65651661.3549,6.4,112,original,Relativity Media
28348,12133,65831131.1976,129745707.506,6.6,98,original,Relativity Media
28349,8390,0.0,56156960.8623,6.5,112,original,Ringerike Erste Filmproduktion
28353,12163,6076719.80286,45275608.6139,7.0,109,original,Top Rope
28355,13056,20762125.9931,10218382.1179,5.5,102,original,Valhalla Motion Pictures
28356,13051,35447532.1833,86509099.6853,5.3,100,original,Abandon Entertainment
28357,13515,35447532.1833,73362657.2199,6.0,110,original,New Regency Pictures
28358,7461,40511465.3524,153094337.631,6.2,90,original,Relativity Media
28360,11665,81022930.7047,233635143.413,5.9,110,original,Mad Chance
28361,15373,28358025.7467,93562168.0845,6.3,99,original,New Regency Pictures
28362,13486,0.0,0.0,4.3,109,original,"Sommers Company, The"
28365,8055,32409172.2819,0.0,7.1,124,original,Filmstiftung Nordrhein-Westfalen
28366,9381,70895064.3666,73030634.365,5.4,101,original,CinéCinéma
28368,8321,15191799.5071,32411742.7344,7.3,107,original,Focus Features
28373,13971,0.0,0.0,6.3,98,original,Working Title Films
28376,1266,20255732.6762,66408286.9038,6.2,109,original,Emmett/Furla Films
28377,12182,9115079.70428,33395562.6577,6.4,89,original,Screen Gems
28378,12193,81022930.7047,165827299.826,5.3,88,original,Ott Medien
28381,12620,25319665.8452,71343668.0782,5.6,97,original,Alta Loma Entertainment
28385,7459,121534396.057,95147016.1078,5.6,135,original,Silver Pictures
28386,5038,15191799.5071,97641394.1292,6.7,96,original,Televisió de Catalunya (TV3)
28388,12783,0.0,0.0,6.6,110,original,Qwerty Films
28390,1729,55703264.8595,129542119.163,6.2,104,original,Relativity Media
28391,8881,30383599.0143,0.0,6.5,134,original,Morena Films
28393,6687,15191799.5071,6002188.83447,6.3,111,original,Castelao Producciones
28394,13291,22281305.9438,23831711.1192,6.2,114,original,Overture Films
28396,13813,32409172.2819,51809322.0528,6.6,137,original,Defiance Productions
28399,21861,0.0,0.0,6.4,103,original,CinéCinéma
28401,12914,7089506.43666,0.0,6.6,98,original,MGM Global Holdings
28403,10529,50639331.6905,7123620.12885,6.0,115,original,Virtual Films
28404,8836,30383599.0143,69243648.9163,5.4,104,original,Crying Box Productions
28410,12184,35447532.1833,0.0,6.3,115,original,Ruby Films
28413,13809,18230159.4086,26068130.3594,6.8,114,original,Warner Bros.
28416,13184,45575398.5214,43030660.6974,5.0,99,original,International Production Company
28418,8988,25319665.8452,11350431.4674,6.1,113,original,Peirce Pictures
28421,14197,0.0,0.0,6.2,92,original,Gold Circle Films
28422,8338,25319665.8452,20098729.4794,6.3,121,original,Bee Vine Pictures
28423,8285,60767198.0286,39530416.4133,4.6,103,original,Media Magik Entertainment
28424,14349,0.0,207276.912475,6.4,101,original,Icon Entertainment International
28427,8645,60767198.0286,165493183.541,4.8,91,original,UTV Motion Pictures
28428,13460,30383599.0143,22495435.3706,5.8,105,original,Moonlighting Films
28430,18533,0.0,0.0,6.9,92,original,Str8jacket Creations
28432,13752,8.10229307047,0.0,6.9,118,original,Nordic Film och TV Fund
28440,14098,10127866.3381,0.0,5.8,105,original,New Deal Studios
28444,4148,35447532.1833,76187576.3894,6.5,119,original,Neal Street Productions
28449,11152,8102293.07047,0.0,5.1,91,original,Red Hour Films
28453,17622,0.0,0.0,6.0,117,original,Future Films
28456,12178,0.0,16256605.9008,6.4,92,original,Twins Financing
28457,13150,30383599.0143,31546610.2639,6.3,130,original,O'Connor Brothers
28462,33409,0.0,0.0,8.0,114,original,Fallen Films
28464,12568,20255732.6762,13373129.4337,6.0,133,original,UK Film Council
28465,10885,0.0,0.0,5.4,85,original,New Regency Pictures
28468,11260,60767198.0286,51297723.0126,5.1,90,original,Deep River Productions
28474,6933,20255732.6762,0.0,4.8,87,original,Kadokawa Pictures
28484,13849,0.0,0.0,6.4,92,original,Steel Mill Pictures
28485,13851,3544753.21833,0.0,6.8,75,original,Bee Train
28487,13944,25319665.8452,2025573.26762,5.5,93,original,Senator International
28498,11802,37473105.4509,64616136.6484,5.1,81,original,Studiopolis
28503,25329,0.0,0.0,5.7,96,original,Dark & Stormy Entertainment
28506,13613,18230159.4086,0.0,4.7,86,original,Nu Image Entertainment GmbH
28508,15208,0.0,0.0,5.7,141,original,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie
28517,13973,3038359.90143,3879111.55926,6.1,92,original,Aramid Entertainment Fund
28520,8944,25319665.8452,6758752.60337,5.1,104,original,Tribeca Productions
28524,14556,10127866.3381,0.0,6.6,96,original,TPS Star
28525,8884,12153439.6057,0.0,5.5,98,original,Recorded Picture Company (RPC)
28533,14048,0.0,2995800.5815,7.6,94,original,BBC Storyville
28535,12412,45575398.5214,9443053.43827,6.3,160,original,On My Own
28541,13596,20255732.6762,37088761.0257,5.3,101,original,Terra Firma Films
28542,8279,19242946.0424,23851125.2262,6.3,130,original,TPS Star
28543,16342,0.0,0.0,6.5,84,original,Aramid Entertainment Fund
28545,10185,15191799.5071,3578405.07981,5.7,98,original,Midnight Picture Show
28547,13256,8102293.07047,2059162.33633,5.1,111,original,First Foot Films
28559,14914,0.0,0.0,5.7,119,original,Intermittent Productions
28563,20268,4760097.1789,0.0,7.3,108,original,Lereby
28564,8266,0.0,0.0,6.9,117,original,Canal+
28568,15741,506393.316905,0.0,6.0,102,original,Euroimages Fund of the Council of Europe
28569,14438,506393.316905,33884110.6741,7.5,122,original,Affirm Films
28571,12890,7089506.43666,10705118.259,5.5,95,original,QED International
28585,13260,0.0,33900855.0755,5.3,91,original,Road Rebel
28587,13092,27345239.1128,17507332.5752,6.0,110,original,Film4
28592,16564,4051146.53524,536825.529677,6.8,103,original,Fu Works
28594,15749,6076719.80286,396414.816339,4.7,108,original,Victoria Filmproduktion
28595,8942,202557.326762,0.0,6.6,80,original,Field Guide Films
28596,3511,6785670.44652,0.0,5.0,88,original,Gaumont International
28601,22152,1519179.95071,0.0,5.4,95,original,El Dorado Pictures
28603,14145,4354982.52538,0.0,4.5,85,original,Kisi Production
28606,8359,0.0,0.0,6.4,101,original,HBO Films
28620,14452,10127866.3381,0.0,4.7,96,original,Steamroller Productions
28623,16867,0.0,0.0,6.4,110,original,Fastback Pictures
28628,15011,0.0,0.0,4.8,98,original,Framestore CFC
28643,15942,0.0,0.0,5.4,90,original,Canal+
28652,20034,0.0,0.0,5.3,91,original,WarpX
28657,15705,10127866.3381,0.0,5.3,113,original,UK Film Council
28668,20113,0.0,0.0,3.7,87,original,Von Zerneck Sertner Films
28672,14582,0.0,0.0,5.5,114,original,Bell Broadcast and New Media Fund
28679,15125,8102293.07047,0.0,4.5,82,original,Canal+
28684,64690,14540970.6389,73844056.8145,7.3,100,original,FilmDistrict
28690,47327,48469902.1296,28046043.4988,5.3,105,original,Millennium Films
28691,27582,38775921.7037,49507940.3394,6.3,93,original,Scared Productions
28693,56292,140562716.176,673453790.734,6.7,133,original,TC Productions
28695,65754,87245823.8332,225498881.315,7.1,158,rearrange,Metro-Goldwyn-Mayer (MGM)
28696,51876,26173747.15,156896544.871,7.0,105,original,Many Rivers Productions
28700,39254,106633784.685,290110305.864,6.5,127,original,Touchstone Pictures
28703,58574,121174755.324,324375126.022,6.9,129,original,Warner Bros.
28706,45243,77551843.4073,246669134.754,6.1,102,original,Warner Bros.
28707,41630,24234951.0648,143258069.269,6.1,108,original,Cold Spring Pictures
28708,17578,126021745.537,360557976.789,6.6,107,original,Amblin Entertainment
28711,37686,48469902.1296,252136540.684,6.6,112,original,K/O Camera Toys
28712,23629,79490639.4925,87044675.6782,5.9,110,original,Cruel and Unusual Films
28714,50619,106633784.685,690378003.195,5.8,117,rearrange,TSBD Canada Productions
28715,76025,6301087.27684,17152213.9112,6.9,100,original,See-Saw Films
28716,58224,53316892.3425,181628117.584,5.7,94,original,Dune Entertainment III
28718,46529,48469902.1296,140071066.571,6.0,109,original,Touchstone Pictures
28720,74643,14540970.6389,129349549.424,7.2,100,original,uFilm
28721,38317,77551843.4073,164654932.103,5.4,102,original,Broken Road Productions
28722,49849,158011880.942,169472419.656,5.4,119,original,platinum studios
28724,57212,63980270.811,172150434.096,6.9,146,original,"Kennedy/Marshall Company, The"
28726,44896,130868735.75,238204949.165,6.5,107,original,Blind Wink
28727,49520,50408698.2148,73141505.9405,5.9,112,original,Big Kid Pictures
28730,71676,55255688.4277,144651011.858,4.7,95,original,Marvel Knights
28732,49021,63980270.811,56009013.463,6.0,116,original,International Traders
28733,48171,35867727.5759,93108387.4257,5.7,114,original,Hungarian National Film Office
28735,52451,72704853.1944,128226625.874,5.5,110,original,New Legacy
28736,73358,0.0,0.0,6.5,99,original,Masterpiece
28737,58232,7755184.34073,1695920.1914,6.2,96,original,Kaleidoscope Films
28739,59436,29081941.2777,146494675.097,7.2,94,rearrange,Mediapro
28740,38321,58163882.5555,75912718.3084,5.3,87,original,Michael De Luca Productions
28743,59440,24234951.0648,22351522.1488,7.6,140,original,Filmtribe
28744,59965,33928931.4907,79575127.3789,5.5,106,original,Tailor Made
28745,48138,29081941.2777,126784077.249,6.4,113,original,TF1 Films Production
28746,38050,48663781.7381,123956325.71,6.4,106,original,Electric Shepherd Productions
28748,60420,242349.510648,3433950.06437,6.4,90,original,Super Crispy Entertainment
28750,39513,38775921.7037,94566766.3208,6.4,104,original,Working Title Films
28751,75736,6785786.29814,0.0,4.9,93,original,Sakonnet Capital Partners
28753,62835,38775921.7037,59100179.5325,6.5,108,original,Grive Productions
28756,45610,29081941.2777,2450545.18946,6.4,129,original,Virgin Produced
28760,75900,6204147.47259,33984861.8802,6.7,99,rearrange,Lip Sync Post
28762,74465,48469902.1296,116407101.616,6.4,124,original,LBI Entertainment
28763,58547,0.0,194990.538675,5.6,100,original,33andOut Productions
28764,71469,29081941.2777,62649079.8474,4.7,89,original,The Jacobson Company
28765,50014,24234951.0648,120469153.754,7.6,146,rearrange,Imagenation Abu Dhabi FZ
28766,75174,24234951.0648,74913462.8061,6.3,117,original,Open Road Films
28771,49517,29081941.2777,0.0,6.5,127,original,CinéCinéma
28774,37430,87245823.8332,47301797.8456,5.2,113,original,Nimar Studios
28777,39538,58163882.5555,131312814.085,6.1,106,original,Participant Media
28779,73937,39745319.7463,7220449.83947,5.4,100,rearrange,Deuce Three Productions
28783,59108,72704853.1944,148250646.588,5.8,104,original,Rat Entertainment
28788,63710,0.0,0.0,5.8,110,original,Reel Deal Entertainment
28791,65759,126021745.537,145803733.734,5.8,100,original,Kennedy Miller Mitchell
28798,50780,20357358.8944,941107.130116,6.0,91,original,Anonymous Content
28802,51999,0.0,880213.422673,6.7,92,original,Danish Filminstitute
28803,50456,29081941.2777,61830221.5656,6.5,111,original,Holleran Company
28804,70670,0.0,15219265.2351,7.0,100,original,ARD Degeto Film
28805,85435,12086831.8909,28119728.4134,5.7,97,original,Screen Australia
28806,64586,9693980.42591,0.0,5.4,102,original,Spectrum Films
28807,49020,0.0,838198.742109,7.4,97,original,Warp (Submarine)
28808,62046,4846990.21296,3045997.93712,6.1,87,original,Shifting Gears Entertainment
28809,50839,3392893.14907,18907177.2292,6.6,107,original,Untitled Entertainment
28811,55846,15292203.7132,719172.172848,6.0,97,rearrange,Lipsync Productions
28817,67913,5816388.25555,18961691.3282,6.6,96,original,Irish Film Board
28819,63493,9693980.42591,592288.632451,5.7,101,original,Michael Mailer Films
28823,72113,24234951.0648,26758361.0581,6.9,80,original,Constantin Film Produktion
28825,10316,12117475.5324,73667524.5839,6.4,101,original,Exclusive Media Group
28826,38356,189032618.305,1089358138.29,6.1,154,original,Indochina Productions
28827,72571,4846990.21296,199408878.523,6.0,83,original,Solana Films
28828,63207,12602174.5537,0.0,5.2,100,original,Canal+ España
28829,44564,67857862.9814,65058885.1147,5.2,111,original,Wild West Picture Show Productions
28830,50725,18418562.8092,6716055.55814,6.3,97,original,Internationale Filmproduktion Blackbird Dritte
28831,75802,0.0,9213293.74312,6.5,100,original,Chimera Films LLC
28839,74998,16479766.7241,11977686.3959,5.9,105,original,Aura Film Partnership
28843,49494,24234951.0648,26292052.4871,5.9,114,original,Prime Focus
28845,63310,1938796.08518,40782.5756518,7.5,124,original,Savage Films
28855,101173,7464364.92795,1039778.27928,5.7,123,original,Lipsync Productions
28857,48340,29081941.2777,105285652.521,5.7,108,original,Relativity Media
28859,48231,14540970.6389,26621648.791,5.9,99,rearrange,Prospero Pictures
28860,43959,17449164.7666,45647974.7336,6.9,106,rearrange,FilmDistrict
28862,77949,4651399.61689,203278.891939,6.2,107,original,Origin Pictures
28869,50601,19387960.8518,16944.1083865,5.9,113,original,Rex Media
28871,55787,36837125.6185,110662825.912,6.7,120,original,Flashpoint Entertainment
28873,55720,9693980.42591,1705415.44523,6.6,98,original,McLaughlin Films
28874,59296,0.969398042591,1335.83050269,5.3,90,original,Chydzik Media Group
28875,75622,11632776.5111,942751.229197,5.2,108,original,Amalgam Features
28876,50837,0.0,3430162.62622,6.6,101,original,This Is That Productions
28877,64720,4846990.21296,3004468.92498,6.9,120,original,Strange Matter Films
28881,57276,4185808.40042,14177277.6976,7.2,106,original,Eurowide Film Production
28884,72213,969398.042591,33465773.4633,6.7,129,original,Sherwood Pictures
28888,73567,9693980.42591,3552910.71456,6.3,102,original,Picture Perfect (I)
28891,38322,31020737.3629,81056618.6621,5.4,107,original,The Collective Studios
28896,74726,0.0,0.0,6.2,100,original,La Zanfoña Producciones
28900,81025,0.0,33506905.0223,6.3,107,original,CBS Films
28907,73588,0.0,0.0,5.0,92,original,The Salt Company International
28909,57119,6398027.0811,36556591.5189,6.3,112,original,TDJ Enterprises / New Dimensions Entertainment
28912,51209,0.0,1151832.93782,6.8,106,original,Sweet William Productions
28915,70196,0.0,0.0,5.7,98,original,Veteran Pictures
28919,59860,19387960.8518,16891760.8922,5.9,109,original,DiNovi Pictures
28920,55725,10499717.9052,10328339.964,6.8,106,original,Everest Entertainment
28924,44754,13571572.5963,45072.1619903,5.9,149,original,Gilbert Films
28925,68818,0.0,604446.822701,6.7,98,original,Noodles Production
28927,73499,16479766.7241,3583120.06576,5.9,98,original,Agent Two
28933,71688,12602174.5537,111438798.993,6.2,105,original,CinéCinéma
28942,38543,24234951.0648,0.0,6.0,121,original,Wales Creative IP Fund
28949,49010,2908194.12777,652063.654553,5.8,86,original,Whizbang Films
28957,70577,14540970.6389,0.0,5.7,102,original,Fierce Entertainment
28958,53487,24234951.0648,11430151.9628,6.3,118,original,Medusa Film
28960,66125,0.0,0.0,7.3,92,original,Essential Entertainment
28962,82501,0.0,0.0,4.8,85,original,Backup Films
28963,75595,0.0,0.0,5.6,94,rearrange,Sundial Pictures
28973,72477,0.0,927946.58229,5.9,105,original,Watley Entertainment
28974,73686,0.0,5406066.29907,6.6,145,original,Filmförderungsanstalt (FFA)
28979,76420,0.0,0.0,6.4,15,original,DC Entertainment
28988,77878,0.0,3644531.43176,7.0,135,original,Backup Films
28998,79120,7755.18434073,455565.701922,7.4,96,original,Synchronicity Films
29006,30618,24234951.0648,0.0,5.6,118,original,Outpost Studios
29012,81167,0.0,0.0,7.6,192,original,Whyaduck Productions
29020,38541,2908194.12777,21326.756937,5.6,112,original,Julijette
29025,59726,0.0,0.0,6.3,90,original,Vertigo Films
29028,49538,155103686.815,333880181.433,7.0,132,original,Donners' Company
29030,31880,0.0,0.0,4.6,84,original,Project 8 Films
29070,672,121226139.362,1062775600.96,7.2,161,original,MIRACLE Productions GmbH & Co. KG
29072,2501,72735683.6172,259465426.669,7.1,119,rearrange,Kalima Productions GmbH & Co. KG
29073,1576,40004625.9895,124185363.98,6.3,100,original,Constantin Film Produktion
29077,608,169716595.107,535599877.853,5.9,88,original,Parkes+MacDonald Image Nation
29078,423,42429148.7767,145559349.53,7.9,150,original,Studio Babelsberg
29079,180,123650662.149,434441662.709,6.9,145,original,Twentieth Century Fox Film Corporation
29081,4108,25457489.266,53253348.3266,6.5,92,original,EuropaCorp
29085,7303,66674376.6491,187787403.537,5.7,105,original,Shoelace Productions
29086,36586,65462115.2555,187912677.417,6.1,117,original,Milk & Honey
29092,2022,60613069.681,207623445.184,5.7,96,original,Happy Madison Productions
29093,455,4243107.62723,92833330.0602,6.0,112,original,UK Film Council
29095,2642,72735683.6172,113170562.996,5.8,101,original,Fortis Films
29103,9884,103042218.458,95019997.4639,5.5,108,original,Hacienda Productions
29110,818,76372467.7981,359597833.495,5.9,94,original,Moving Pictures
29113,9645,42429148.7767,82857925.6316,5.2,91,original,Warner Bros.
29119,9334,72735683.6172,200427031.199,5.2,92,original,Alphaville Films
29121,1430,4849045.57448,43113437.6024,7.2,120,original,Dog Eat Dog Films
29123,7090,1575939.81171,542779.128641,5.4,97,original,Busy Bee Productions
29125,4614,82.4337747662,233.966448969,5.7,124,original,S.O.A.F. Productions
29126,1613,33.9433190214,0.0,5.8,93,original,Focus Films
29127,10590,90919604.5215,138998841.805,6.5,138,original,Motion Picture Production GmbH & Co. Erste KG
29130,1360,14547136.7234,68248466.55,7.3,123,original,Handprint Entertainment
29132,2757,23032966.4788,39763595.6934,7.2,114,original,Clinica Estetico
29135,4911,18183920.9043,11198228.2557,6.7,118,original,Cosmic Pictures
29143,2251,60613069.681,144426136.065,6.4,124,original,Unfaithful Filmproduktion GmbH & Co. KG
29146,8665,121226139.362,42633979.7354,6.0,138,original,New Regency Pictures
29147,8869,0.0,0.0,5.4,99,original,Electric Entertainment
29149,11979,42429148.7767,55132569.2692,5.2,101,original,WV Films LLC
29153,16690,24245227.8724,133182287.988,6.2,72,original,DisneyToon Studios
29161,13536,48490455.7448,27195769.0623,5.7,108,original,Brad Grey Pictures
29163,11056,0.0,0.0,5.5,102,original,Castelao Producciones
29164,6278,72735683.6172,52202378.3114,5.9,101,original,Touchstone Pictures
29165,5851,103042218.458,94243300.3768,5.2,95,original,Tribeca Productions
29167,11560,50914978.5321,77320225.8782,6.0,115,rearrange,Epsilon Motion Pictures
29168,10592,84858297.5534,39140336.9553,5.7,125,original,David Ladd Films
29170,9266,30306534.8405,62846878.2936,5.6,104,original,Shutt/Jones Productions
29174,9093,42429148.7767,36225576.8728,6.4,132,original,Jaffilms Inc.
29186,16077,3636784.18086,0.0,6.2,95,original,WT2 Productions
29187,11246,3636784.18086,0.0,5.1,89,original,Cold Day Ltd.
29189,10550,84858297.5534,24153136.0111,4.8,91,original,Chris Lee Productions
29190,9932,0.0,0.0,5.8,96,original,Tribeca Productions
29198,11880,0.0,0.0,6.7,105,original,The Victor Film Company
29199,2017,14547136.7234,0.0,5.5,97,original,Seven Arts Films
29201,11362,0.0,91398505.9606,7.1,131,original,Touchstone Pictures
29204,11535,0.0,0.0,3.4,98,original,Yorktown Productions
29205,16028,20608443.6915,0.0,4.4,89,original,Radar Pictures
29213,2165,13334875.3298,0.0,5.6,96,original,Still Productions
29215,9555,0.0,0.0,6.7,94,original,Olsen Levy
29217,10994,0.0,0.0,7.4,109,original,Gaylord Films
29220,11692,121226139.362,8611872.20922,4.6,95,original,Mel's Cite du Cinema
29224,27259,0.0,15883406.3963,4.7,94,original,Canal+
29225,9613,0.0,0.0,6.0,98,original,Metropolitan Films
29226,12576,0.0,0.0,5.3,94,original,ApolloMedia Distribution
29230,4107,0.0,937354.452866,6.3,107,original,Granada Television
29232,10052,72735683.6172,63428425.5416,6.2,104,original,Gran Via Productions
29243,3472,0.0,0.0,6.7,97,original,Jonescompany Productions
29245,9045,0.0,0.0,7.1,132,original,K.G Productions
29248,14923,0.0,0.0,4.8,86,original,Dakota North Entertainment
29250,13437,0.0,0.0,5.0,97,original,Warner Bros.
29251,9544,48490455.7448,22914183.0461,3.3,101,original,Signature Pictures
29261,9275,66674376.6491,0.0,5.9,109,original,Filmfour
29276,13560,13334875.3298,0.0,6.2,106,original,AAMPI Inc.
29279,54580,4849045.57448,177477.492549,6.5,113,original,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
29283,18419,0.0,0.0,5.3,97,original,Mandarin Films
29304,241,50017793.0943,73971558.4117,6.8,119,original,Warner Bros.
29314,9495,22066673.424,138284486.79,7.2,102,original,Jeff Most Productions
29326,1024,7355557.80799,4485617.75137,6.6,99,original,Fontana Productions
29334,8831,39720012.1632,149533460.506,5.3,99,original,Largo Entertainment
29335,12160,92680028.3807,36854286.8412,6.3,191,original,Paragon Entertainment Corp.
29337,10531,0.0,0.0,6.8,103,original,TF1 Films Production
29340,9057,73555578.0799,24242300.3124,4.8,102,original,Nomura Babcock & Brown
29341,9905,0.0,0.0,6.9,89,original,PolyGram Filmed Entertainment
29347,8011,38248900.6016,54136905.4668,4.3,99,original,Fallingcloud
29355,27793,25008896.5472,0.0,5.0,95,original,Warner Bros.
29358,11934,44133346.8479,0.0,7.0,111,original,Working Title Films
29369,30157,0.0,0.0,5.3,105,original,Union Générale Cinématographique (UGC)
29379,10447,29422231.232,0.0,6.2,118,original,Platinum Pictures
29397,10486,0.0,0.0,5.1,90,original,Cité Films
29400,46094,25126585.4721,30910260.5765,4.6,107,original,Nomura Babcock & Brown
29401,15097,0.0,0.0,7.8,93,original,France 3 Cinema
29442,10448,29422231.232,448792.004097,6.2,107,original,Newcomm
29455,52520,66482099.6947,125746142.851,6.0,88,original,Sketch Films
29456,49026,237436070.338,1026712780.23,7.5,165,original,Syncopy
29459,49040,123466756.576,262673566.242,5.9,120,original,"Kennedy/Marshall Company, The"
29461,70981,123466756.576,382908536.776,6.2,124,original,Brandywine Productions
29466,64688,39889259.8168,191454512.473,6.7,109,original,Relativity Media
29467,87827,113969313.762,578409999.858,7.1,127,original,Fox 2000 Pictures
29470,75780,56984656.8811,207367731.488,6.2,130,rearrange,TC Productions
29471,80278,39889259.8168,171214317.395,6.8,113,original,Canal+ España
29474,41154,213692463.304,592665861.917,6.1,106,original,Hemisphere Media Capital
29477,83542,96873916.6979,123925357.697,6.5,172,original,ARD Degeto Film
29479,82675,42738492.6609,357238054.354,6.0,91,original,Grive Productions
29480,62213,142461642.203,233188005.679,5.6,113,original,Warner Bros.
29489,82390,11871803.5169,1285828.39071,5.4,107,original,Millennium Films
29490,72387,28492328.4406,38318559.4279,6.2,94,original,Trigger Street Productions
29491,72331,65532355.4133,106623173.76,5.5,94,original,Location Gourmet
29492,123025,3324104.98473,0.0,7.6,76,original,DC Entertainment
29494,83666,15195908.5016,64832551.5355,7.6,94,original,Moonrise
29496,49049,47487214.0676,38975360.7841,6.5,95,original,Rena Film
29497,44833,198496554.803,287796721.483,5.5,131,original,Film 44
29498,80271,10447187.0949,0.0,5.8,97,original,Lol Productions
29501,82695,57934401.1625,419606302.503,7.0,157,original,Working Title Films
29502,62764,80728263.9149,173820794.651,5.4,106,original,Goldmann Pictures
29504,59967,28492328.4406,44677870.4834,6.5,118,original,Ram Bergman Productions
