,id,popularity,vote_average,budget_adj,revenue_adj
7951,16806,0.263961,6.5,0.0,0.0
7952,11950,0.263945,5.6,0.0,58937055.6066
7953,15259,0.263651,5.5,0.0,0.0
7954,16551,0.263077,5.3,58773177.0974,0.0
7955,40814,0.262738,6.3,0.0,0.0
7956,17464,0.187368,5.6,0.0,0.0
7957,27414,0.243301,4.9,2235479.77174,0.0
7958,28054,0.238873,5.9,0.0,0.0
7959,21989,0.229117,4.4,0.0,0.0
7960,10606,0.227768,5.8,0.0,0.0
7961,21871,0.222379,6.0,0.0,29669701.0418
7962,26522,0.215846,5.6,0.0,0.0
7963,11495,0.21068,5.9,0.0,0.0
7964,17835,0.210297,6.3,0.0,0.0
7965,5896,0.204093,4.5,14693294.2744,0.0
7966,83223,0.198438,4.4,0.0,0.0
7967,9507,0.190287,4.7,0.0,0.0
7968,23730,0.197425,4.5,2623802.54899,7162974.66162
7969,18498,0.177006,3.6,2099042.03919,73466471.3718
7970,13681,0.212188,5.7,0.0,0.0
7971,11221,0.174241,3.8,37782756.7055,40438678.7958
7972,32081,0.204824,5.9,0.0,0.0
7973,61968,0.154225,4.9,0.0,0.0
7974,10179,0.202992,5.0,18891378.3527,0.0
7975,26178,0.140026,5.6,11544731.2156,1681332.67339
7976,27171,0.059713,6.2,0.0,0.0
7977,9063,0.136618,5.7,0.0,0.0
7978,12762,0.13399,6.6,16792336.3136,22250888.8394
7979,19400,0.133098,3.9,0.0,2806994.34392
7980,28148,0.127192,4.8,0.0,0.0
7981,33138,0.125596,6.3,0.0,0.0
7982,17667,0.118258,6.5,0.0,0.0
7983,19596,0.109048,5.6,0.0,0.0
7984,19621,0.08784,6.3,0.0,0.0
7985,41089,0.082235,6.4,0.0,0.0
7986,11905,0.064133,6.6,4198084.07839,0.0
7987,1892,4.828854,7.8,70824243.1275,1253818981.12
7988,111,3.178818,7.8,54732799.944,144242170.747
7989,36670,1.774018,5.8,78815231.9193,350289919.641
7990,700,1.575742,5.9,60206079.9383,402176613.988
7991,850,1.494805,7.1,0.0,42240900.9457
7992,9531,1.263139,4.7,85383167.9126,165949849.43
7993,1621,1.115139,6.9,88886067.109,197913804.597
7994,860,1.106471,6.8,26271743.9731,174198447.997
7995,11153,1.0684,6.9,32839679.9664,134422775.851
7996,17692,1.065331,4.2,44880895.954,192631115.159
7997,4543,0.941118,6.9,0.0,0.0
7998,11050,0.807201,6.3,17514495.9821,0.0
7999,18835,0.772972,4.5,0.0,0.0
8000,10650,0.771263,6.6,48164863.9507,148090959.346
8001,9346,0.699455,6.3,13573734.3861,139112774.745
8002,9549,0.675753,7.2,59111423.9395,47070207.9518
8003,1058,0.65591,5.8,0.0,43589206.254
8004,11609,0.598749,5.9,0.0,9414041.59036
8005,14813,0.592219,7.4,6567935.99327,45975551.9529
8006,12695,0.589232,5.3,0.0,34028476.3812
8007,11654,0.575668,6.5,0.0,13090535.7137
8008,8769,0.560348,6.4,0.0,46413414.3525
8009,227,0.554917,6.8,21893119.9776,56260166.8913
8010,19698,0.543688,4.9,14230527.9854,73909566.0893
8011,12503,0.513391,7.2,0.0,0.0
8012,11591,0.504901,5.9,22112051.1774,0.0
8013,7012,0.4887,6.7,0.0,0.0
8014,10489,0.485585,5.8,10946559.9888,0.0
8015,10269,0.478476,6.2,26271743.9731,66555084.7318
8016,6341,0.465858,5.8,48164863.9507,92637133.5776
8017,11336,0.449475,6.5,21893119.9776,45464601.5616
8018,19053,0.419263,5.9,766259.199215,0.0
8019,18172,0.39276,5.3,0.0,37728777.0832
8020,11030,0.388667,7.1,0.0,25830851.5657
8021,8289,0.373977,6.2,0.0,35413439.5296
8022,25164,0.363044,5.2,0.0,0.0
8023,535,0.343668,6.1,8757247.99103,203433504.574
8024,12502,0.34109,6.2,0.0,0.0
8025,36576,0.453516,4.3,0.0,9834358.84356
8026,15120,0.336573,4.8,0.0,12432993.3697
8027,27214,0.336525,3.9,0.0,13865208.4389
8028,15301,0.323585,6.0,21893119.9776,64477250.3117
8029,22998,0.316785,7.2,0.0,28527203.8436
8030,38291,0.316098,5.2,0.0,0.0
8031,849,0.31152,5.8,59.1114239395,0.0
8032,232,0.311401,6.3,21893119.9776,5461194.99217
8033,10805,0.307082,4.8,48164863.9507,142070300.998
8034,14854,0.290596,5.2,10946559.9888,26781039.2445
8035,12560,0.288819,6.3,0.0,0.0
8036,10576,0.277865,6.0,10946559.9888,76023859.1222
8037,33676,0.258294,4.5,0.0,0.0
8038,101660,0.252755,6.5,0.0,0.0
8039,837,0.252008,6.8,13030785.0107,4642302.54321
8040,32644,0.226247,4.8,0.0,51770555.724
8041,12239,0.218042,6.1,0.0,14201622.4991
8042,15895,0.210827,3.8,0.0,19464483.3388
8043,92060,0.206849,8.1,2408243.19753,0.0
8044,11235,0.206705,7.3,0.0,0.0
8045,14280,0.204069,6.1,0.0,0.0
8046,15035,0.196581,6.1,2627174.39731,1665810.28079
8047,21356,0.195539,6.1,17514495.9821,0.0
8048,12633,0.558139,5.1,0.0,0.0
8049,13633,0.17219,6.2,0.0,20121570.3059
8050,15050,0.254523,6.2,32839679.9664,22373586.3886
8051,21500,0.4302,6.4,0.0,0.0
8052,12921,0.161325,5.7,0.0,0.0
8053,37777,0.00212,6.1,0.0,0.0
8054,26198,0.148192,5.3,13135871.9865,8016728.53297
8055,21721,0.147092,6.9,0.0,10257139.0728
8056,13105,0.146497,6.1,0.0,141832009.712
8057,17381,0.136046,7.0,2146368.64292,0.0
8058,24808,0.194675,6.3,41596927.9574,12382939.1295
8059,13567,0.384958,6.3,766259.199215,0.0
8060,57978,0.075367,5.5,0.0,0.0
8061,40229,0.089401,5.5,930457.599047,23217623.0859
8062,47364,0.085136,2.7,0.0,0.0
8063,26452,0.095316,3.1,0.0,23373519.6146
8064,9967,0.072379,6.1,0.0,61081804.7375
8065,15251,0.029945,7.3,0.0,0.0
8066,26978,0.015727,5.1,32839679.9664,36123647.963
8067,807,4.765359,7.9,47221906.6145,468372425.44
8068,862,4.282462,7.5,42929006.0132,517950958.476
8069,629,3.440238,8.0,8585801.20264,33401010.4343
8070,197,2.533323,7.5,103029614.432,300503042.092
8071,710,2.440099,6.4,82996078.2922,503977993.447
8072,8844,2.245837,6.6,93012846.362,376054156.086
8073,1572,2.230236,6.7,128787018.04,523879354.039
8074,9348,2.216699,5.2,50083840.3487,161699255.983
8075,63,2.206907,7.2,42213522.5797,241604445.842
8076,568,2.191608,7.1,74410277.0896,508333712.063
8077,9737,1.964673,6.4,27188370.475,202348766.12
8078,10530,1.913274,6.6,78703177.6909,495228688.539
8079,949,1.847583,7.5,85858012.0264,268215876.234
8080,76,1.706784,7.6,3577417.16777,7920981.15102
8081,9482,1.649077,5.2,128787018.04,162405410.944
8082,414,1.59374,5.2,143096686.711,481562054.88
8083,524,1.552666,7.6,74410277.0896,166152961.486
8084,9603,1.441055,6.9,17171602.4053,0.0
8085,9598,1.357131,5.9,42929006.0132,363658635.985
8086,8839,1.276005,5.9,71548343.3553,412015705.72
8087,33689,1.255616,6.1,0.0,0.0
8088,5,1.23489,6.4,5723867.46843,6153157.52856
8089,9804,1.232098,5.8,250419201.744,378087518.506
8090,15789,1.210502,6.6,0.0,50582671.1057
8091,9273,1.173211,6.0,42929006.0132,303916660.776
8092,688,1.173191,6.9,34343204.8106,260459748.19
8093,451,1.162695,6.9,5151480.72159,71262149.9819
8094,1642,1.13661,5.6,31481271.0764,1583049536.35
8095,532,1.115152,7.4,0.0,0.0
8096,9886,1.085209,5.3,37205138.5448,27296723.2862
8097,8068,1.077787,6.7,10016768.0697,36354350.0391
8098,2064,1.068338,6.2,24326436.7408,260517557.82
8099,6950,1.041497,6.1,0.0,271682739.764
8100,577,1.016022,6.4,28619337.3421,30457434.3165
8101,3512,0.986266,5.6,85858012.0264,149284306.214
8102,1408,0.981049,6.1,140234752.976,26497674.2496
8103,9312,0.958991,5.4,25757403.6079,174858312.816
8104,4584,0.947883,7.1,23610953.3073,193180527.059
8105,11017,0.938457,6.2,14309668.6711,37904500.7056
8106,9070,0.932073,5.3,21464503.0066,94443813.2291
8107,8012,0.90178,6.1,43286747.73,164706607.432
8108,9691,0.888985,5.8,71548343.3553,43362692.0036
8109,12106,0.875995,6.2,45790939.7474,26547955.5633
8110,397,0.829551,6.1,0.0,0.0
8111,19004,0.826263,6.0,0.0,0.0
8112,12110,0.823148,5.6,0.0,0.0
8113,1710,0.808542,6.3,0.0,0.0
8114,9067,0.80759,5.5,35774171.6777,9444381.32291
8115,10634,0.805549,7.0,5008384.03487,40376043.783
8116,687,0.804711,7.1,15740635.5382,56328057.4539
8117,8963,0.788699,6.8,75841243.9567,225215861.352
8118,10802,0.77385,5.3,64393509.0198,29121254.6946
8119,11448,0.773291,6.5,21464503.0066,9587478.00962
8120,922,0.764355,7.0,12878701.804,0.0
8121,9560,0.760076,6.5,28619337.3421,71566240.458
8122,11862,0.758379,5.7,0.0,109581884.36
8123,21032,0.743485,6.9,0.0,0.0
8124,9271,0.726743,5.4,42929006.0132,34411891.2202
8125,11980,0.705828,5.5,11.4477349369,22.8954698737
8126,10474,0.694185,6.9,0.0,0.0
8127,11929,0.684804,7.0,0.0,0.0
8128,11517,0.673425,5.2,85858012.0264,50700748.7677
8129,12665,0.67066,6.0,0.0,0.0
8130,11780,0.640869,6.2,40067072.279,45214132.7439
8131,9090,0.634082,6.3,0.0,68363287.2858
8132,10428,0.623009,6.4,28619337.3421,10823444.1598
8133,15602,0.605081,6.7,0.0,0.0
8134,10858,0.604331,6.3,62962542.1527,19578152.3985
8135,11008,0.60312,5.8,0.0,0.0
8136,6520,0.602056,5.8,78703177.6909,182591994.713
8137,9382,0.592519,5.8,30050304.2092,33556173.0337
8138,10987,0.578548,5.1,7154834.33553,21631402.3962
8139,11859,0.577143,4.1,71548343.3553,16505454.4164
8140,152426,0.572795,5.9,0.0,0.0
8141,11443,0.570524,6.4,14309668.6711,0.0
8142,2293,0.552091,6.8,8585801.20264,2.86193373421
8143,15322,0.55207,6.8,0.0,0.0
8144,9087,0.551631,6.6,88719945.7606,154371984.416
8145,19101,0.54766,7.1,24326436.7408,0.0
8146,1775,0.538475,5.2,15740635.5382,254860.922899
8147,11860,0.537898,6.5,82996078.2922,0.0
8148,281,0.526485,6.5,60100608.4185,11389481.7067
8149,9071,0.525474,6.9,715483.433553,1643826.05052
8150,9061,0.514668,6.1,0.0,0.0
8151,21183,0.513548,6.6,0.0,0.0
8152,2086,0.508901,6.0,11690087.7784,11698649.2531
8153,11472,0.502955,5.4,0.0,99682200.8614
8154,10149,0.489975,6.8,10016768.0697,11947757.6892
8155,11381,0.485393,6.8,0.0,46719169.318
8156,16420,0.475193,5.6,0.0,0.0
8157,36834,0.473114,6.3,0.0,486369.897494
8158,26258,0.469383,5.1,0.0,0.0
8159,14819,0.464259,6.1,0.0,25312626.1934
8160,9102,0.460215,5.9,28619337.3421,8273685.86442
8161,27993,0.457914,5.7,0.0,0.0
8162,18402,0.452048,5.9,0.0,72824994.7555
8163,9066,0.450293,5.5,0.0,0.0
8164,9344,0.446622,6.7,2146450.30066,10606635.5078
8165,28313,0.443718,6.5,24326436.7408,10880737.2112
8166,9073,0.428023,5.6,0.0,0.0
8167,37108,0.421018,4.3,0.0,0.0
8168,13531,0.41474,6.9,0.0,0.0
8169,10612,0.414233,6.1,0.0,0.0
8170,11863,0.407454,5.4,71548343.3553,14097327.4977
8171,8438,0.405307,6.7,0.0,24872983.088
8172,9501,0.403149,6.3,8728897.88935,0.0
8173,164721,0.39972,7.8,0.0,0.0
8174,6715,0.398334,7.1,0.0,0.0
8175,9059,0.397516,6.6,0.0,0.0
8176,31174,0.392875,6.0,0.0,0.0
8177,12122,0.3856,5.3,0.0,0.0
8178,12158,0.378093,4.5,20033536.1395,28333143.9687
8179,9091,0.376857,5.4,50083840.3487,92082962.5937
8180,18256,0.365369,5.3,0.0,0.0
8181,400,0.360204,6.3,11447734.9369,758077.59332
8182,8973,0.358694,5.7,0.0,0.0
8183,10824,0.355338,4.7,0.0,19948226.1878
8184,6071,0.352237,5.5,57238674.6843,0.0
8185,22625,0.34562,6.5,0.0,0.0
8186,47608,0.343325,5.1,0.0,22113123.0823
8187,25749,0.330105,4.3,0.0,0.0
8188,10329,0.327558,4.8,71548343.3553,217506963.8
8189,13559,0.326003,3.6,0.0,0.0
8190,32646,0.261562,7.2,0.0,0.0
8191,37653,0.324339,7.0,10732251.5033,0.0
8192,11446,0.323966,5.9,0.0,0.0
8193,9089,0.264432,6.5,0.0,25069350.3782
8194,31894,0.319605,5.7,0.0,0.0
8195,37141,0.314238,4.6,0.0,0.0
8196,28387,0.313647,7.1,0.0,1028135.38435
8197,26441,0.310112,5.4,0.0,0.0
8198,10533,0.307976,5.3,71548343.3553,14856880.4178
8199,8512,0.298783,6.1,38636105.4119,23096981.4899
8200,18392,0.287963,5.4,715483.433553,0.0
8201,27281,0.287343,4.8,0.0,0.0
8202,27526,0.286585,5.8,0.0,0.0
8203,45325,0.284183,5.7,0.0,0.0
8204,12520,0.283428,6.6,0.0,633868.238288
8205,40508,0.281576,4.1,0.0,0.0
8206,34996,0.279794,5.2,0.0,0.0
8207,9263,0.275609,6.3,17171602.4053,39208492.1587
8208,12554,0.275559,6.7,0.0,0.0
8209,19326,0.269228,3.8,0.0,24347404.6983
8210,28601,0.847782,3.5,0.0,0.0
8211,2054,0.421679,6.8,0.0,152068807.469
8212,35196,0.25404,6.2,27188370.475,0.0
8213,27985,0.252852,6.1,0.0,0.0
8214,30765,0.252843,5.3,0.0,0.0
8215,11359,0.246552,5.8,64393509.0198,0.0
8216,9909,0.235135,6.5,0.0,257574036.079
8217,17015,0.229751,6.6,0.0,0.0
8218,38884,0.079703,6.6,0.0,0.0
8219,18801,0.205712,5.8,0.0,0.0
8220,31357,0.200906,6.1,22895469.8737,116555336.49
8221,55676,0.194889,8.5,0.0,0.0
8222,11876,0.194078,6.4,50083840.3487,21464503.0066
8223,30528,0.193125,6.3,0.0,0.0
8224,11861,0.189446,6.6,14309668.6711,33733798.9509
8225,54648,0.18332,4.8,40067072.279,5700846.07347
8226,48781,0.183034,4.5,9158187.94948,8.58580120264
8227,16295,0.162423,6.5,0.0,54792755.9306
8228,19286,0.144385,5.5,0.0,0.0
8229,20649,0.141747,6.7,35774171.6777,18704909.1608
8230,18998,0.141372,3.7,0.0,0.0
8231,18725,0.137344,5.3,0.0,0.0
8232,30718,0.132101,7.0,0.0,0.0
8233,31611,0.118215,5.0,11447734.9369,0.0
8234,56804,0.028874,6.7,0.0,0.0
8235,25066,0.105894,5.1,8.58580120264,15.7406355382
8236,10525,0.114996,5.3,0.0,0.0
8237,13552,0.052554,5.3,0.0,0.0
8238,40490,0.082068,5.4,0.0,0.0
8239,43612,0.064672,7.2,19124872.1789,0.0
8240,32458,0.013131,5.4,0.0,0.0
8241,36278,0.018196,4.7,8585801.20264,7288925.94775
8242,500,4.586426,7.9,1864829.10551,22783560.4747
8243,812,3.966538,7.3,43512679.1285,783306265.857
8244,772,3.822939,6.2,27972436.5826,557881779.47
8245,364,2.248239,6.5,124321940.367,435126791.285
8246,8077,1.919148,6.0,77701212.7294,248291964.172
8247,943,1.574949,6.1,54390848.9106,499978596.424
8248,6114,1.432653,6.8,62160970.1836,335455859.029
8249,766,1.375348,7.2,17094266.8005,0.0
8250,8845,1.283709,5.9,54390848.9106,243302915.381
8251,9374,1.221476,6.1,0.0,0.0
8252,881,1.199355,6.9,62160970.1836,378001136.303
8253,8872,1.16983,6.5,31080485.0918,189120591.661
8254,11806,1.100749,5.6,0.0,228774202.762
8255,402,1.070577,6.4,76147188.4749,548457466.201
8256,9349,1.014049,5.8,35742557.8555,0.0
8257,9504,0.980566,7.2,19425303.1824,16667264.448
8258,11158,0.964004,4.8,62160970.1836,91162873.2417
8259,2322,0.883759,6.6,0.0,163534154.19
8260,12143,0.851712,6.3,1554024.25459,3138303.80739
8261,33,0.84158,7.5,21756339.5642,247334532.936
8262,2005,0.834109,6.2,48174751.8923,359920020.588
8263,10158,0.808779,6.2,0.0,141033615.72
8264,1492,0.782091,6.1,73039139.9657,11175608.4704
8265,10906,0.776089,5.0,12432194.0367,26562086.5324
8266,9475,0.775666,7.1,48174751.8923,208387275.587
8267,10538,0.767389,5.4,23310363.8188,68479093.5563
8268,763,0.766646,7.4,4662072.76377,377042.026721
8269,12088,0.751681,5.4,12432194.0367,10472788.5691
8270,293,0.745897,6.7,0.0,67507270.5025
8271,619,0.740663,6.1,38850606.3647,638714442.76
8272,10412,0.716557,6.5,0.0,0.0
8273,9264,0.702115,5.3,0.0,0.0
8274,11790,0.700187,6.3,0.0,0.0
8275,10437,0.687197,7.1,0.0,42396123.5797
8276,9876,0.686807,4.6,0.0,109731532.986
8277,9869,0.685325,6.0,69931091.4565,276696484.766
8278,10414,0.682353,6.5,15540242.5459,78870362.6751
8279,1923,0.67938,6.8,15540242.5459,6466063.37373
8280,10403,0.675696,6.4,12432194.0367,33731807.4266
8281,11569,0.651726,5.1,7770121.27294,19479633.4243
8282,1883,0.648937,7.0,52836824.656,74857205.3733
8283,9300,0.640818,6.0,6216097.01836,0.0
8284,14684,0.640275,6.4,0.0,22867571.0259
8285,11597,0.633704,4.9,0.0,36176023.3949
8286,8293,0.596775,6.2,0.0,40352656.2781
8287,9361,0.566939,6.8,62160970.1836,117337931.588
8288,9367,0.548648,6.5,341885.33601,3171639.18168
8289,11087,0.539261,6.4,18182083.7787,136811140.676
8290,10497,0.529727,6.9,7770121.27294,2894844.15157
8291,9278,0.524767,5.1,0.0,0.0
8292,14002,0.521669,7.6,6216097.01836,0.0
8293,10699,0.518807,6.2,65269018.6927,0.0
8294,47821,0.499566,6.4,41958654.8739,22819169.3865
8295,11012,0.477457,6.6,0.0,11706326.4017
8296,4823,0.475272,5.7,0.0,44430586.8648
8297,10326,0.474174,5.8,0.0,198915104.587
8298,31962,0.468679,6.1,0.0,33599558.4085
8299,11287,0.467233,6.6,62160970.1836,166993558.259
8300,9609,0.460532,6.8,0.0,7928059.86599
8301,26255,0.451555,5.4,0.0,1173187.30064
8302,10377,0.440854,7.0,17094266.8005,99595164.2495
8303,14239,0.440769,5.1,0.0,21928197.5525
8304,11386,0.420957,6.7,5758495.9283,97202580.737
8305,13225,0.541739,6.2,0.0,50833522.6653
8306,11066,0.410039,5.5,62160970.1836,108937100.247
8307,10163,0.382463,5.2,15540242.5459,49885732.5966
8308,9529,0.397495,6.0,9324145.52753,40081875.3219
8309,10435,0.392092,7.4,0.0,0.0
8310,9096,0.38545,5.8,62160970.1836,0.0
8311,18631,0.452873,5.3,0.0,0.0
8312,10407,0.379036,5.5,0.0,0.0
8313,17494,0.367997,5.6,35742557.8555,88794955.2021
8314,14361,0.437073,5.8,37296582.1101,34993668.9052
8315,2687,0.354374,5.3,62160970.1836,22312731.5302
8316,13823,0.348536,7.8,0.0,0.0
8317,10608,0.347179,6.6,0.0,0.0
8318,13153,0.346362,6.2,15540242.5459,22310316.5765
8319,10406,0.346225,5.6,0.0,0.0
8320,10206,0.27017,5.2,0.0,0.0
8321,12395,0.344615,5.6,0.0,0.0
8322,16562,0.310951,6.6,0.0,39014582.342
8323,11259,0.309976,6.2,93241455.2753,214119429.25
8324,20763,0.303912,6.3,54390848.9106,7229285.08979
8325,16136,0.296309,7.1,7770121.27294,31308740.1743
8326,11068,0.358923,6.4,0.0,28707256.9514
8327,18764,0.294331,6.3,15540242.5459,12991202.9795
8328,16219,0.291459,5.1,0.0,13.9862182913
8329,10411,0.283133,5.8,0.0,72160448.0314
8330,9605,0.278857,6.0,24864388.0734,74620207.3503
8331,5237,0.270933,6.2,12432194.0367,0.0
8332,25095,0.269621,7.0,0.0,0.0
8333,13199,0.266,6.7,0.0,0.0
8334,18722,0.265227,5.8,0.0,31080485.0918
8335,12525,0.260003,4.4,0.0,0.0
8336,41670,0.140485,5.6,0.0,0.0
8337,37527,0.256639,4.5,0.0,13059138.7038
8338,11428,0.250137,4.9,0.0,47436222.0676
8339,2613,0.23666,5.0,0.0,35272762.3372
8340,16314,0.233105,5.5,0.0,0.0
8341,13006,0.230129,5.6,0.0,0.0
8342,10424,0.220131,5.6,31080485.0918,17701080.6374
8343,12772,0.218442,4.8,0.0,0.0
8344,12518,0.217364,5.8,38850606.3647,0.0
8345,5765,0.21162,5.9,0.0,0.0
8346,19380,0.345107,5.2,0.0,0.0
8347,22582,0.198525,5.7,0.0,0.0
8348,20676,0.134051,6.2,0.0,0.0
8349,15300,0.19357,6.2,23310363.8188,0.0
8350,19143,0.089502,6.3,26418412.328,7516251.20864
8351,40082,0.202017,5.6,0.0,10477492.6005
8352,13937,0.47175,5.5,18648291.0551,57763170.1225
8353,22004,0.180399,5.9,0.0,0.0
8354,28384,0.466927,5.9,0.0,0.0
8355,24230,0.155454,5.0,0.0,0.0
8356,14603,0.153994,5.5,0.0,0.0
8357,27381,0.139537,6.4,0.0,0.0
8358,61225,0.148185,5.5,0.0,27243557.2485
8359,22590,0.144296,5.7,0.0,0.0
8360,48150,0.138521,7.1,0.0,2589798.51454
8361,12251,0.137921,5.8,26418412.328,0.0
8362,10410,0.13229,5.8,54390848.9106,0.0
8363,2470,0.128025,6.9,0.0,0.0
8364,2007,0.234375,6.2,0.0,11323223.6803
8365,18672,0.094497,6.6,6899606.6143,0.0
8366,23637,0.077819,6.4,0.0,0.0
8367,10409,0.063684,6.3,4662072.76377,52753255.4477
8368,19087,0.049061,5.7,0.0,0.0
8369,23939,0.342334,6.4,0.0,0.0
8370,34505,0.035384,8.4,0.0,0.0
8371,20859,0.028515,4.8,0.0,0.0
8372,22627,0.074004,7.3,0.0,0.0
8373,27295,0.071358,4.8,0.0,0.0
8374,33380,0.006863,4.0,0.0,0.0
8375,85,4.5783,7.5,43167434.4874,935116878.227
8376,41280,1.94717,6.1,6714934.2536,63022056.1608
8377,699,1.771093,6.0,67149342.536,468397365.827
8378,10948,1.278646,6.9,28778289.6583,71466085.9847
8379,8810,1.248748,7.1,4796381.60971,58997489.0942
8380,10156,1.114068,6.3,26380098.8534,75957674.3305
8381,814,1.055415,7.0,23981908.0486,76677951.7532
8382,11827,1.029422,6.3,22303174.4852,0.0
8383,764,1.021218,7.2,839366.7817,70506809.6628
8384,1103,1.003963,6.5,14389144.8291,119909540.243
8385,11527,0.995357,6.5,0.0,83858585.8828
8386,11816,0.683132,6.6,0.0,46179482.998
8387,9443,0.6599,6.6,13190049.4267,141428276.109
8388,9725,0.61576,6.2,2997738.50607,52095361.6592
8389,12528,0.614293,5.8,0.0,0.0
8390,11646,0.592041,7.0,0.0,13747837.4314
8391,11281,0.564939,6.4,5995477.01214,61234967.5405
8392,11027,0.521554,6.3,28778289.6583,0.0
8393,13665,0.514549,6.4,16787335.634,228935327.989
8394,43089,0.510003,5.8,4196833.9085,239819.080486
8395,19114,0.502896,5.5,0.0,0.0
8396,10246,0.473893,6.0,9592763.21943,301520352.246
8397,18254,0.469885,6.5,76742105.7554,96845321.4895
8398,11286,0.439555,6.3,43167434.4874,173100402.656
8399,19429,0.426376,6.8,28778289.6583,97647046.2683
8400,36819,0.41618,6.1,11990954.0243,101600746.797
8401,9538,0.390801,6.2,9832582.29991,34116365.0142
8402,17360,0.383124,6.5,0.0,0.0
8403,11524,0.374104,7.0,0.0,10312220.4609
8404,31646,0.346695,4.8,349622.644677,0.0
8405,10890,0.435412,6.5,23981908.0486,204565675.654
8406,10540,0.336233,5.7,38371052.8777,41667593.9671
8407,1672,0.332694,6.8,0.0,0.0
8408,10768,0.325065,5.7,0.0,49094280.0751
8409,24274,0.312053,5.9,7194572.41457,518407.313523
8410,11644,0.308408,7.4,43167434.4874,28778289.6583
8411,25093,0.302908,8.5,0.0,0.0
8412,26444,0.300086,5.0,0.0,0.0
8413,5062,0.299056,6.9,0.0,0.0
8414,25566,0.294276,6.0,0.0,0.0
8415,848,0.29368,6.7,43167434.4874,14389144.8291
8416,20075,0.267848,6.7,0.0,0.0
8417,12537,0.266009,6.7,0.0,6448898.15123
8418,11298,0.265411,6.3,2398190.80486,43133603.2097
8419,21610,0.251658,6.6,11990954.0243,47736848.9212
8420,25468,0.244096,7.6,0.0,0.0
8421,10627,0.237765,6.3,33574671.268,85989656.6031
8422,22171,0.237359,5.5,148687.829901,0.0
8423,10863,0.084715,5.9,0.0,43167434.4874
8424,8691,0.210765,4.8,0.0,0.0
8425,10323,0.20326,6.7,35972862.0729,98547243.1598
8426,26843,0.193253,7.3,83936678.17,0.0
8427,14900,0.177964,6.8,0.0,0.0
8428,31593,0.136609,5.5,7194572.41457,0.0
8429,14664,0.1761,5.9,0.0,85399814.38
8430,21515,0.14098,4.8,0.0,0.0
8431,28893,0.174968,5.1,1678733.5634,0.0
8432,19379,0.164888,6.1,0.0,0.0
8433,24634,0.169913,5.7,0.0,0.0
8434,24124,0.196736,5.9,3597286.20729,0.0
8435,37936,0.166441,5.8,0.0,0.0
8436,13555,0.161586,6.0,0.0,0.0
8437,37775,0.09047,6.6,0.0,0.0
8438,21874,0.156406,4.2,0.0,0.0
8439,18905,0.143798,5.9,0.0,0.0
8440,28377,0.128101,5.9,0.0,0.0
8441,39874,0.123622,6.4,5276019.77068,0.0
8442,15660,0.207373,6.0,0.0,0.0
8443,10725,0.100612,5.6,40769243.6826,0.0
8444,19507,0.049718,4.4,20384621.8413,71744772.5436
8445,30931,0.089413,4.6,0.0,0.0
8446,29204,0.087937,6.4,0.0,14389144.8291
8447,21137,0.071421,7.2,239819.080486,0.0
8448,21764,0.069544,6.2,0.0,0.0
8449,55538,0.064153,6.0,0.0,0.0
8450,12472,0.062235,4.7,0.0,0.0
8451,26560,0.062202,4.5,0.0,37359584.7293
8452,30142,0.047479,5.1,0.0,0.0
8453,44247,0.059877,6.0,2398190.80486,0.0
8454,17205,0.046679,5.5,0.0,0.0
8455,32047,0.254886,6.6,0.0,0.0
8456,64353,0.150674,6.5,0.0,0.0
8457,602,4.480733,6.6,104266255.422,1135764351.59
8458,954,3.293387,6.5,111217339.117,636297139.643
8459,627,2.94792,7.6,5560866.95584,22926175.4595
8460,275,2.775756,7.6,9731517.17272,84263782.2264
8461,9802,2.055908,6.8,104266255.422,465809664.314
8462,75,2.036325,5.9,97315171.7272,140927684.679
8463,454,1.920156,6.6,20158142.7149,204777203.17
8464,10545,1.894423,6.6,139021673.896,139214706.88
8465,11238,1.84108,6.2,0.0,0.0
8466,2300,1.617244,6.3,111217339.117,319749849.961
8467,9268,1.585785,5.5,139021673.896,336843346.068
8468,11674,1.419885,5.5,75071703.9039,445827624.524
8469,9294,1.392981,6.0,44486935.6467,211363523.187
8470,755,1.353504,6.9,26414118.0402,35918496.0413
8471,1645,1.325627,7.0,55608669.5584,211682751.706
8472,199,1.323991,6.8,63949969.9922,208532510.844
8473,9614,1.303236,6.4,16682600.8675,57284018.3603
8474,9279,1.294658,5.5,83413004.3376,180495160.447
8475,4232,1.286189,6.9,19463034.3454,240572367.524
8476,11412,1.255866,6.4,90364088.0324,124364286.555
8477,9390,1.117552,6.5,69510836.948,380297392.384
8478,10830,1.108452,6.8,50047802.6026,46515840.199
8479,8840,1.108366,6.1,79242354.1207,160246634.181
8480,9327,1.10451,5.4,75071703.9039,179017298.884
8481,11228,1.056168,5.6,111217339.117,221339839.455
8482,9103,1.049888,5.1,41706502.1688,79799201.2649
8483,12123,1.04502,5.3,69510836.948,83704023.9684
8484,409,1.044304,6.9,37535851.9519,322497509.079
8485,2320,1.000489,5.5,76461920.6428,169563645.721
8486,664,0.975473,5.9,127899939.984,687422589.604
8487,3595,0.962736,6.2,111217339.117,430261905.712
8488,10680,0.944667,5.4,0.0,31912560.0939
8489,9894,0.938162,5.4,65340186.7311,142950142.796
